"id","symbol"
120356739,"LRRC51"
120356740,"COMT2"
120356740,"TOMT"
120364,"HNRNPA1P60"
120376,"LOH11CR1G"
120376,"CASC13"
120376,"C11orf93"
120376,"POU2AF3"
120376,"COLCA2"
120376,"OCA-T2"
120379,"DNAAF15"
120379,"PIH1D2"
1204,"CLNS1AP1"
120400,"FAM55A"
120400,"NXPE1"
120406,"FAM55B"
120406,"NXPE2"
120425,"CREA7-1"
120425,"JAML"
120425,"Gm638"
120425,"AMICA1"
120425,"CREA7-4"
120425,"AMICA"
120449,"CTBP2P6"
120526,"JJJ3"
120526,"DPH4"
120526,"DNAJC24"
120526,"ZCSL3"
120528,"CYCSP25"
120534,"ARF7EP"
120534,"C11orf46"
120534,"dJ299F11.1"
120534,"ARL14EP"
120586,"OR11-170"
120586,"OR8I2"
1207,"CLNS1A"
1207,"CLNS1B"
1207,"ICln"
1207,"CLCI"
120766137,"HMU"
120766137,"MUHH"
120766137,"U2HR"
120766137,"HRURF"
120775,"OR2D3"
120775,"OR11-89"
120776,"OR2D2"
120776,"OR11-610"
120776,"OR2D1"
120776,"hg27"
120787,"OR52W1P"
120787,"OR52W1"
120787,"OR11-71"
120793,"OR11-49"
120793,"OR56A4"
120796,"OR11-75"
120796,"OR56A1"
1208,"CLPS"
120824,"TRIM51G"
120824,"TRIM51GP"
120863,"DEPDC4"
120863,"DEP.4"
120872,"RPL7P38"
120892,"RIPK7"
120892,"ROCO2"
120892,"PARK8"
120892,"AURA17"
120892,"DARDARIN"
120892,"LRRK2"
1209,"CLPTM1"
120935,"CCDC38"
120939,"TMEM52B"
120939,"C12orf59"
121006,"FAM186A"
121014,"TUBB8P5"
121026,"CYCSP30"
121053,"C12orf45"
121053,"DDSR1"
121053,"NOPCHAP1"
121054,"KRT18P20"
1211,"LCA"
1211,"CLTA"
121129,"OR2AP1"
121129,"OR2AP1P"
121130,"OR10P3P"
121130,"OST701"
121130,"OR12-7"
121130,"OR10P1"
121130,"OR10P2P"
121130,"OR10P1P"
1212,"CLTB"
1212,"LCB"
121214,"SDR-O"
121214,"SDR9C7"
121214,"SDRO"
121214,"RDHS"
121214,"ARCI13"
121227,"LRIG3"
121256,"MOLT"
121256,"PPP1R153"
121256,"TMEM132D"
121260,"PHT1"
121260,"FP12591"
121260,"PTR4"
121260,"SLC15A4"
121268,"RHEBL1"
121268,"RHEBL1c"
121270,"OR11M1P"
121273,"HSD-30"
121273,"C12orf54"
121273,"HSD-29"
121274,"ZNF641"
121275,"OR10AD1"
121275,"OR10AD1P"
121275,"OR12-1"
121278,"NTPH"
121278,"TPH2"
121278,"ADHD7"
1213,"CHC17"
1213,"CHC"
1213,"CLTC"
1213,"CLH-17"
1213,"MRD56"
1213,"Hc"
1213,"CLTCL2"
121328,"GGTA2P"
121340,"SP7"
121340,"OSX"
121340,"OI12"
121340,"OI11"
121340,"osterix"
121355,"GTSF1"
121355,"FAM112B"
121355,"Cue110"
121360,"OR9K1P"
121364,"OR12-6"
121364,"OR10A7"
121391,"KRT5C"
121391,"HYPT3"
121391,"HTSS2"
121391,"KRT74"
121391,"ECTD7"
121391,"KRT6IRS4"
121391,"K6IRS4"
121391,"ADWH"
121441,"TUBGCP7"
121441,"NEDD1"
121441,"GCP-WD"
121456,"SLC9A7P1"
121457,"IKIP"
121457,"IKBIP"
121498,"LDHAL6CP"
1215,"MCT1"
1215,"chymase"
1215,"CMA1"
1215,"CYH"
121504,"H4C15"
121504,"H4C5"
121504,"H4C3"
121504,"H4C6"
121504,"H4C2"
121504,"H4/p"
121504,"H4C16"
121504,"H4C4"
121504,"H4C1"
121504,"H4C14"
121504,"H4-16"
121504,"H4C13"
121504,"H4C11"
121504,"H4C9"
121504,"H4C8"
121504,"H4C12"
121504,"HIST4H4"
121506,"PDIA8"
121506,"C12orf46"
121506,"ERP27"
121512,"CMT4H"
121512,"FRABP"
121512,"ZFYVE6"
121512,"FGD4"
121536,"AEBP2"
121549,"HASH4"
121549,"bHLHa44"
121549,"ASCL4"
121549,"ASH-4"
121551,"BTBD11"
121551,"ABTB2B"
121551,"ABTB3"
121599,"SPI-C"
121599,"SPIC"
121601,"ANO4"
121601,"TMEM16D"
121642,"ABH2"
121642,"ALKBH2"
121643,"FOXN4"
121665,"PSH1"
121665,"PRO4332"
121665,"IMP2"
121665,"PSL4"
121665,"MDHV1887"
121665,"SPPL3"
121725057,"TMEM217B"
121727,"PEX12P1"
121793,"C13orf16"
121793,"bA474D23.1"
121793,"TEX29"
121838,"LINC00284"
121838,"NRAD1"
121906,"PSMA6P4"
121916,"CYCSP35"
121952,"METTL21EP"
121981,"PPIAP26"
122011,"CSNK1A1L"
122011,"CK1"
122038,"TOMM22P3"
122042,"GPR106"
122042,"RXFP2"
122042,"GREAT"
122042,"RXFPR2"
122042,"LGR8"
122042,"INSL3R"
122042,"LGR8.1"
122046,"TEX26"
122046,"C13orf26"
122060,"SLAIN1"
122060,"C13orf32"
122145,"RIOK3P1"
122183,"PRR20A"
122183,"PRR20"
122198330,"TSC22D4-C7ORF61"
122199,"LGMNP1"
122258,"C13orf28"
122258,"SPACA7"
122335,"PPIAP24"
122394733,"TMSB15C"
122402,"SPNE"
122402,"NET54"
122402,"SPGF30"
122402,"HIG-1"
122402,"TDRD9"
122402,"C14orf75"
122402,"HLS"
122405565,"NFI1_HUMAN"
122405565,"NFI2_HUMAN"
122405565,"CTF5"
122405565,"SMIM44"
122409,"RPL21P12"
122416,"ANKRD9"
122455338,"C1orf202"
122455339,"C8orf90"
122481,"CFAP75"
122481,"AK7"
122481,"FAP75"
122481,"AK_7"
122481,"SPGF27"
122509,"FAM14B"
122509,"IFI27L1"
122509,"ISG12C"
122525,"DRIP-1"
122525,"c14_5270"
122525,"DRIP1"
122525,"C14orf28"
122526777,"LCE7A"
122526779,"C7orf70"
122526779,"SAGSIN1"
122553,"TPC6"
122553,"TRAPPC6B"
122553,"NEDMEBA"
122592,"KRT18P6"
122616,"CLBA1"
122616,"C14orf79"
122618,"PLD4"
122618,"C14orf175"
122622,"MPD5"
122622,"ADSS1"
122622,"ADSSL1"
122631,"CEND1P1"
122651,"RNASE11"
122651,"RAJ1"
122651,"C14orf6"
122651,"HEL-S-84p"
122664,"TPPP2"
122664,"CT152"
122664,"p25beta"
122664,"P18"
122664,"C14orf8"
122665,"RNASE8"
122665,"RAE2"
122704,"MRPL52"
122706,"PSMB11"
122706,"BETA5T"
122740,"OR14-22"
122740,"OR4K14"
122740,"OR14-18"
122742,"OR14-28"
122742,"OR4L1"
122742,"OR4L2P"
122748,"OR11H6"
122769,"4-1BBLRR"
122769,"LRR1"
122769,"LRR-1"
122769,"PPIL5"
122773,"KLHDC1"
122773,"MST025"
122786,"c14_5320"
122786,"EX1"
122786,"C14orf31"
122786,"Willin"
122786,"FRMD6"
122809,"SOCS4"
122830,"C14orf35"
122830,"NAT12"
122830,"Mak3p"
122830,"MAK3"
122830,"NAT12P"
122830,"NAA30"
122837,"UBA52P3"
122867,"COX4I1P1"
122876,"GPHB5"
122876,"B5"
122876,"GPB5"
122876,"ZLUT1"
122888,"PTBP1P"
122942,"FRDAP"
122945,"NOXRED1"
122945,"C14orf148"
122950,"CYCSP1"
122953,"JUNDM2"
122953,"JDP2"
122961,"ISA2"
122961,"MMDS4"
122961,"ISCA2"
122961,"HBLD1"
122961,"c14_5557"
122970,"PTE-Ib"
122970,"ACOT4"
122970,"PTE2B"
122970,"PTE1B"
123,"ADRP"
123,"PLIN2"
123,"ADFP"
1230,"CMKBR1"
1230,"HM145"
1230,"SCYAR1"
1230,"CKR-1"
1230,"CCR1"
1230,"CD191"
1230,"CKR1"
1230,"MIP1aR"
123016,"TTC8"
123016,"BBS8"
123016,"RP51"
123036,"Tac2-N"
123036,"TC2N"
123036,"C14orf47"
123036,"C2CD1"
123036,"TAC2N"
123036,"MTAC2D1"
123041,"SHEP6"
123041,"NCKX4"
123041,"AI2A5"
123041,"SLC24A4"
123096,"C14orf69"
123096,"ORNT3"
123096,"CACL"
123096,"SLC25A29"
123099,"DEGS2"
123099,"DES2"
123099,"C14orf66"
123099,"FADS8"
123103,"KLHL33"
123169,"RDL"
123169,"LEO1"
1232,"CKR3"
1232,"CD193"
1232,"CKR_3"
1232,"CCR3"
1232,"C_C_CKR3"
1232,"CC-CKR-3"
1232,"CMKBR3"
123207,"C15orf40"
123228,"NEDP1"
123228,"SENP8"
123228,"DEN1"
123228,"PRSC2"
123263,"FMT1"
123263,"MC1DN27"
123263,"MTFMT"
123263,"COXPD15"
123264,"OSTB"
123264,"OSTBETA"
123264,"SLC51B"
123264,"PBAM2"
123283,"TARSL2"
123283,"ThrRS-L"
123283,"TARS3"
1233,"ChemR13"
1233,"CD194"
1233,"CMKBR4"
1233,"K5-5"
1233,"HGCN:14099"
1233,"CC-CKR-4"
1233,"CKR4"
1233,"CCR4"
123346,"HIGD2BP"
123346,"HIGD2B"
123355,"LRRC28"
1234,"IDDM22"
1234,"CC-CKR-5"
1234,"CD195"
1234,"CCR5"
1234,"CKR5"
1234,"CKR-5"
1234,"CMKBR5"
1234,"CCR-5"
1234,"CCCKR5"
123464521,"Kir2.2v"
123464521,"Kir2.5"
123464521,"KCNJ17"
123464521,"KCNJN1"
1235,"DCR2"
1235,"BN-1"
1235,"STRL22"
1235,"GPR29"
1235,"CKR-L3"
1235,"CCR6"
1235,"CCR-6"
1235,"CMKBR6"
1235,"CD196"
1235,"DRY6"
1235,"GPRCY4"
1235,"CKRL3"
1235,"C-C_CKR-6"
1235,"CC-CKR-6"
123591,"HVRP1"
123591,"hTMEM266"
123591,"TMEM266"
123591,"HsHVRP1"
123591,"C15orf27"
1236,"CCR7"
1236,"BLR2"
1236,"CDw197"
1236,"CC-CKR-7"
1236,"CD197"
1236,"EBI1"
1236,"CMKBR7"
1236,"CCR-7"
123606,"FSP3"
123606,"NIPA1"
123606,"SLC57A1"
123606,"SPG6"
123624,"AGBL1"
123624,"FECD8"
123624,"CCP4"
123688,"HYKK"
123688,"AGPHD1"
1237,"CY6"
1237,"CKRL1"
1237,"CMKBRL2"
1237,"CDw198"
1237,"CMKBR8"
1237,"GPRCY6"
1237,"CC-CKR-8"
1237,"TER1"
1237,"CCR-8"
1237,"CCR8"
123720,"WHDC1"
123720,"WHAMM"
123720,"WHAMM1"
123722,"FSD2"
123722,"SPRYD1"
123745,"PLA2G4E"
123775,"C16orf46"
123787,"PRSS29P"
1238,"D6"
1238,"CCBP2"
1238,"CMKBR9"
1238,"ACKR2"
1238,"hD6"
123803,"PNAA"
123803,"NTAN1"
123803,"PNAD"
123811,"PHSECRG2"
123811,"FOR20"
123811,"C16orf63"
123811,"FOPNL"
123811,"CEP20"
123872,"CILD13"
123872,"ODA7"
123872,"swt"
123872,"LRRC50"
123872,"DNAAF1"
123872,"DAU1"
123876,"A-923A4.1"
123876,"ACSM2A"
123876,"ACSM2"
123879,"44M2.4"
123879,"DCNL3"
123879,"DCUN1D3"
123879,"SCCRO3"
123904,"MRCC2446"
123904,"cpg15-2"
123904,"NRN1L"
123904,"UNQ2446"
123920,"CMTM3"
123920,"CKLFSF3"
123920,"BNAS2"
123956252,"RIPPLY2-CYB5R4"
123970,"C16orf78"
124,"ADH1A"
124,"ADH1"
1240,"RVER1"
1240,"ChemR23"
1240,"CMKLR1"
1240,"DEZ"
1240,"CHEMERINR"
1240,"ERV1"
124044,"SPATA2L"
124044,"C16orf76"
124044,"tamo"
124045,"C16orf55"
124045,"SPATA33"
124056,"SNX28"
124056,"NOXO1"
124056,"P41NOX"
124056,"SH3PXD5"
124056,"P41NOXB"
124056,"P41NOXC"
124056,"P41NOXA"
124093,"JFP10"
124093,"hsCCDC78"
124093,"CCDC78"
124093,"CNM4"
124093,"C16orf25"
1241,"LTBR1"
1241,"P2Y7"
1241,"P2RY7"
1241,"LTB4R"
1241,"BLTR"
1241,"LTB4R1"
1241,"GPR16"
1241,"CMKRL1"
1241,"BLT1"
124149,"ANKRD26P1"
124152,"IQCK"
124188214,"H2BN1"
124188214,"H2B.N"
124188259,"TPD52-MRPS28"
124199,"EEF1A1P38"
124220,"PAUF"
124220,"HRPE773"
124220,"EECP"
124220,"JCLN2"
124220,"ZG16B"
124220,"PRO1567"
124221,"PRSS30P"
124222,"PAQR4"
124245,"ZC3H18"
124245,"NHN1"
124274,"GPRg1"
124274,"GPR139"
124274,"PGR3"
124359,"CDYL2"
124359,"PCCP1"
1244,"cMRP"
1244,"ABC30"
1244,"CMOAT"
1244,"ABCC2"
1244,"DJS"
1244,"MRP2"
124401,"ANKS3"
124402,"FAM100A"
124402,"PP11303"
124402,"UBALD1"
124404,"SEPT12"
124404,"SEPTIN12"
124404,"SPGF10"
124411,"KRBOX5"
124411,"ZNF720"
124446,"TMEM219"
124446,"IGFBP-3R"
124446,"IGFBP3R"
124454,"EARS2"
124454,"gluRS"
124454,"MSE1"
124454,"COXPD12"
124454,"mtGlnRS"
124460,"SLIC1"
124460,"SNX20"
124491,"TMEM170"
124491,"TMEM170A"
124496,"ATP5F1P7"
124512,"MRT44"
124512,"METTL23"
124512,"C17orf95"
124535,"HSF_5"
124535,"HSTF_5"
124535,"HSF5"
124538,"OR4D2"
124538,"BC2009"
124538,"OR17-24"
124540,"MSI2"
124540,"MSI2H"
124565,"SLC38A10"
124565,"SNAT10"
124565,"PP1744"
124583,"SHAPY"
124583,"CANT1"
124583,"DBQD"
124583,"SCAN-1"
124583,"EDM7"
124583,"DBQD1"
124583,"SCAN1"
124590,"SANS"
124590,"USH1G"
124590,"ANKS4A"
124599,"CMRF35-A2"
124599,"TREM-5"
124599,"IREM3"
124599,"TREM5"
124599,"CLM-7"
124599,"IREM-3"
124599,"CD300b"
124599,"CLM7"
124599,"CD300LB"
124602,"KIF19A"
124602,"KIF19"
124626,"ZPBP2"
124626,"ZPBPL"
124637,"CYB5D1"
124641,"OVCA2"
124685,"LOC124685"
124739,"USP43"
124751,"KRBA2"
124773,"CHCT1"
124773,"C17orf64"
124783,"TEX34"
124783,"C17orf46"
124783,"VAD1.2"
124783,"AEP2"
124783,"SPATA32"
124790,"L3"
124790,"HEXIM2"
124801,"PNAS-135"
124801,"LSM12"
124808,"CCDC43"
124817,"COSA1"
124817,"CNTD"
124817,"CNTD1"
124842,"TMEM132E"
124842,"DFNB99"
124857,"GASP-1"
124857,"hGASP-1"
124857,"WFDC20B"
124857,"WFIKKNRP"
124857,"WFIKKN2"
124871,"FLJ40194"
124872,"GALGT2"
124872,"B4GALT"
124872,"B4GALNT2"
124901580,"envelope"
124901580,"env"
124904439,"env"
124905743,"FCGR3B"
124906455,"DUX10"
124906461,"DUX4"
124906931,"WASH"
124908102,"WASH"
124912,"CT54"
124912,"LYC3"
124912,"LYZL3"
124912,"ALLP17"
124912,"LYZC"
124912,"SLLP1"
124912,"SPACA3"
124923,"SGK494"
124923,"RSKR"
124925,"BSRPC"
124925,"SEZ6"
124930,"ANKRD13B"
124935,"LAT4"
124935,"SLC43A2"
124936,"CYB5D2"
124944,"C17orf49"
124944,"BAP18"
124944,"HEPIS"
124961,"ZNF752"
124961,"ZFP3"
124974,"TXNP4"
124975,"GGT6"
124976,"SLC63A2"
124976,"SLC62A2"
124976,"DFNB115"
124976,"SPNS2"
124989,"C17orf57"
124989,"EFCAB13"
124995,"MRP-L10"
124995,"MRPL8"
124995,"L10MT"
124995,"RPML8"
124995,"MRPL10"
124995,"MRP-L8"
124997,"WDR81"
124997,"HYC3"
124997,"CAMRQ2"
124997,"CHMRQ"
124997,"PPP1R166"
124997,"SORF-2"
125,"ADH1B"
125,"HEL-S-117"
125,"ADH2"
125050,"RN7SK"
125058,"TBC1D16"
125061,"KFA"
125061,"FKF"
125061,"AFMID"
125061,"KF"
125111,"GJA11"
125111,"GJD3"
125111,"CX31.9"
125111,"Cx30.2"
125113,"KRT222"
125113,"KA21"
125113,"KRT222P"
125115,"K40"
125115,"KRT40"
125115,"CK-40"
125115,"KA36"
125144,"LRRC75A-AS1"
125144,"SNHG29"
125150,"SPGF71"
125150,"ODG10"
125150,"SWS1"
125150,"ZSWIM7"
125170,"SMCR7"
125170,"COXPD49"
125170,"MIEF2"
125170,"MID49"
125206,"SLC5A10"
125206,"SGLT-5"
125206,"SGLT5"
125208,"RPS2P46"
125228,"FAM210A"
125228,"HsT2329"
125228,"C18orf19"
125242,"KRT18P8"
125316803,"POLGARF"
125316803,"ORF-Y"
125336,"DFNB77"
125336,"LOXHD1"
125336,"LH2D1"
125467750,"EFNA4-EFNA3"
125476,"hIes6"
125476,"INO80C"
125476,"IES6"
125476,"C18orf37"
125488,"C18orf17"
125488,"TTC39C"
125488,"HsT2697"
125704,"C18orf51"
125704,"DIPK1C"
125704,"FAM69C"
125704,"FNCAD"
1258,"CNCG4"
1258,"CNGB1B"
1258,"CNCG2"
1258,"CNG4"
1258,"GARP"
1258,"CNGB1"
1258,"RCNCb"
1258,"RP45"
1258,"GARP2"
1258,"RCNC2"
1258,"CNCG3L"
1258,"RCNCbeta"
125875,"CLDND2"
125893,"ZNF816A"
125893,"ZNF816"
1259,"CNG-1"
1259,"RCNCalpha"
1259,"RCNC1"
1259,"CNG1"
1259,"RP49"
1259,"RCNCa"
1259,"CNGA1"
1259,"CNCG"
1259,"CNCG1"
125919,"ZNF543"
125931,"UNQ9366"
125931,"CEACAM20"
125950,"RAVER1"
125958,"OR7D4P"
125958,"OR19-7"
125958,"OR7D4"
125958,"OR19-B"
125958,"hg105"
125958,"OR19B"
125962,"OR19-15"
125962,"OR7G1"
125962,"OR19-8"
125962,"OR7G1P"
125963,"OR19-6"
125963,"OR1M1"
125963,"OR19-5"
125965,"COX6B2"
125965,"COXVIB2"
125965,"CT59"
125972,"CRT2"
125972,"CALR3"
125972,"CMH19"
125972,"CT93"
125981,"ACER1"
125981,"ALKCDase1"
125981,"ASAH3"
125988,"C19orf70"
125988,"MIC12"
125988,"MIC13"
125988,"P117"
125988,"QIL1"
125988,"MICOS13"
125997,"MBD3L2"
126,"ADH1C"
126,"ADH3"
1260,"CNCA1"
1260,"OCNC1"
1260,"OCNCALPHA"
1260,"CNGA2"
1260,"OCNCa"
1260,"CNG2"
1260,"CNCA"
126003,"TRS31"
126003,"TRAPPC5"
126006,"PCP2"
126006,"GPSM4"
126006,"PCD5"
126014,"OSCAR"
126014,"PIgR-3"
126014,"PIGR3"
126017,"ZNF813"
126037,"EEF1DP1"
126052,"TGIF1P1"
126068,"ZNF441"
126069,"ZNF491"
126070,"ZNF440"
126074,"SWSAP1"
126074,"ZSWIM7AP1"
126074,"SWS1AP1"
126074,"C19orf39"
126075,"CCDC159"
1261,"CNGA3"
1261,"CCNCalpha"
1261,"CNG3"
1261,"CCNC1"
1261,"CNCG3"
1261,"CCNCa"
1261,"ACHM2"
126119,"SBBI54"
126119,"JOSD2"
126123,"PLAL6978"
126123,"IZUMO2"
126123,"C19orf41"
126123,"PRO21961"
126123,"SCRL"
126129,"CPT1-B"
126129,"CPTI-B"
126129,"CPT1C"
126129,"CPT1P"
126129,"CPTIC"
126129,"SPG73"
126129,"CATL1"
126133,"ALDH16A1"
126147,"NTN5"
1262,"CNG5"
1262,"CNGB2"
1262,"OCNCBETA"
1262,"OCNCb"
1262,"CNG-4"
1262,"CNG4"
1262,"OCNC2"
1262,"CNCA2"
1262,"CNGA4"
126204,"NLRP13"
126204,"NOD14"
126204,"NALP13"
126204,"CLR19.7"
126204,"PAN13"
126205,"NOD16"
126205,"CLR19.2"
126205,"PAN4"
126205,"NALP8"
126205,"NLRP8"
126206,"NLRP5"
126206,"PAN11"
126206,"PYPAF8"
126206,"NALP5"
126206,"MATER"
126206,"OZEMA19"
126206,"CLR19.8"
126208,"TIP20"
126208,"ZNF787"
126231,"ZNF573"
126235,"RPS4XP21"
126242,"AKR1B1P7"
126248,"WDR88"
126248,"PQWD"
126259,"TMIGD2"
126259,"CD28H"
126259,"IGPR1"
126259,"IGPR-1"
126272,"EID-3"
126272,"EID2B"
126272,"EID-2B"
126282,"TIPE1"
126282,"TNFAIP8L1"
126295,"ZNF57"
126295,"ZNF424"
126298,"FKSG27"
126298,"IRGQ"
126298,"IRGQ1"
126299,"C19orf37"
126299,"Zfp428"
126299,"ZNF428"
1263,"PLK-3"
1263,"PRK"
1263,"CNK"
1263,"PLK3"
1263,"FNK"
126306,"JSRP1"
126306,"JP-45"
126306,"JP45"
126308,"MOB1C"
126308,"MOBKL2A"
126308,"MOB-LAK"
126308,"MOB3A"
126308,"moblak"
126321,"C19orf28"
126321,"PP3501"
126321,"MFSD12"
126326,"GIPC3"
126326,"DFNB95"
126326,"C19orf64"
126326,"DFNB15"
126326,"DFNB72"
126328,"B14.7"
126328,"NDUFA11"
126328,"MC1DN14"
126328,"CI-B14.7"
126353,"MISP"
126353,"C19orf21"
126353,"MISP1"
126364,"LRRC25"
126364,"MAPA"
126370,"OR1I1Q"
126370,"OR1I1P"
126370,"OR1I1"
126370,"OR19-20"
126374,"WTIP"
126375,"ZNF792"
126382,"NR2C2AP"
126382,"TRA16"
126393,"HSPB6"
126393,"Hsp20"
126393,"HEL55"
126393,"PPP1R91"
1264,"SMCC"
1264,"CNN1"
1264,"HEL-S-14"
1264,"Sm-Calp"
126402,"TEKTL1"
126402,"CCDC105"
126410,"ARCI5"
126410,"CYP4F22"
126410,"LI3"
126410,"INLNE"
126432,"RINL"
126433,"FBXO27"
126433,"Fbx27"
126433,"FBG5"
1265,"CNN2"
126506,"SNX6P1"
126520,"PLK5P"
126520,"PLK5"
126520,"PLK-5"
126520,"SgK384ps"
126526,"C19orf47"
126536,"LINC00661"
126541,"OR10H4"
126541,"OR19-28"
126549,"ANKLE1"
126549,"LEMD6"
126549,"LEM3"
126549,"ANKRD41"
126567,"FAM148C"
126567,"C2CD4C"
126567,"NLF3"
126567,"KIAA1957"
1266,"CNN3"
126626,"GABPB2"
126626,"GABPB-2"
126637,"S100A17"
126637,"TCHHL1"
126637,"THHL1"
126638,"RPTN"
126661,"C1orf231"
126661,"CCDC163P"
126661,"CCDC163"
126668,"TDRD10"
126669,"SHE"
126695,"C1orf172"
126695,"KDF1"
126695,"ECTD12"
1267,"CNP"
1267,"HLD20"
1267,"CNP1"
126731,"C1orf96"
126731,"CCSAP"
126731,"CSAP"
126755,"LRRC38"
126767,"AADACL3"
126789,"PUSL1"
126792,"EDSSPD2"
126792,"ALGAZ"
126792,"B3GALT6"
126792,"beta3GalT6"
126792,"SEMDJL1"
126792,"EDSP2"
1268,"CB1A"
1268,"CB1"
1268,"CB1R"
1268,"CB-R"
1268,"CANN6"
1268,"CNR1"
1268,"CNR"
1268,"CB1K5"
126811,"KRT8P21"
126820,"DIC3"
126820,"DNAI3"
126820,"WDR63"
126820,"NYD-SP29"
126823,"KLHDC9"
126823,"KARCA1"
126826,"TGIF2P1"
126859,"C1orf125"
126859,"AXDND1"
126868,"C1orf161"
126868,"MAB21L3"
1269,"CB-2"
1269,"CB2"
1269,"CNR2"
1269,"CX5"
126917,"IFFO2"
126961,"H3/M"
126961,"HIST2H3C"
126961,"H3C14"
126961,"H3.2"
126961,"H3FM"
126961,"H3"
126961,"H3F2"
126961,"H3FN"
126961,"H3C13"
126961,"H3C15"
126969,"SLC44A3"
126969,"CTL3"
127,"ADH4"
127,"HEL-S-4"
127,"ADH-2"
1270,"CNTF"
1270,"HCNTF"
127002,"ATXN7L2"
127003,"CFAP276"
127003,"C10orf194"
127003,"C1orf194"
127018,"LYPLAL1"
127018,"Q96AV0"
127059,"OR2M5P"
127059,"OR2M5"
127062,"OR2M6"
127062,"OST003"
127062,"OR2M3"
127062,"OR1-54"
127062,"OR2M3P"
127064,"OR1-57"
127064,"OR2T12"
127066,"OR5BF1"
127066,"OR14C36"
127068,"OR2T34"
127069,"OR2T10"
127069,"OR1-64"
127074,"OR1-60"
127074,"OR2T4Q"
127074,"OR2T4"
127077,"OR2T11Q"
127077,"OR2T11"
127086,"XRCC6P3"
1271,"CNTFR"
127124,"ATP6V1G3"
127124,"ATP6G3"
127124,"Vma10"
127138866,"SMIM46"
1272,"CNTN1"
1272,"CMYP12"
1272,"MYPCN"
1272,"GP135"
127247,"ASB17"
127247,"Asb-17"
127253,"C1orf171"
127253,"TYW3"
127254,"C1orf173"
127254,"ERICH3"
127255,"LRRC44"
127255,"LRRIQ3"
127262,"h-mover"
127262,"FAM79A"
127262,"TPRGL"
127262,"mover"
127262,"SVAP30"
127262,"TPRG1L"
127281,"PRXL2B"
127281,"FAM213B"
127281,"C1orf93"
127294,"MYOM3"
127343,"PAXB"
127343,"Atx"
127343,"DMBX1"
127343,"OTX3"
127343,"MBX"
127385,"OLFR16"
127385,"MOR23"
127385,"OR1-28"
127385,"OR10J5"
127391,"dJ39G22.2"
127391,"TMCO2"
127396,"ZNF684"
127428,"C1orf83"
127428,"TCEANC2"
127435,"PCAN"
127435,"SLRR5A"
127435,"PODN"
127495,"LRRC39"
127534,"EKV"
127534,"GJB4"
127534,"CX30.3"
127534,"EKVP2"
127540,"dJ1007G16.5"
127540,"HMGB4"
127544,"NKLAM"
127544,"IBRDC3"
127544,"RNF19B"
127550,"IGBS3S"
127550,"A3GALT2P"
127550,"A3GALT2"
127550,"IGB3S"
127579,"SPE42"
127579,"DCST2"
127602,"Dnahc14"
127602,"DNAH14"
127602,"HL18"
127602,"HL-18"
127602,"C1orf67"
127608,"OR2AJ1"
127608,"OR2AJ1Q"
127608,"OR2AJ1P"
127617,"OR14L1P"
127617,"OR1-36"
127617,"OR5AV1"
127617,"OR14L1"
127617,"OR5AV1P"
127617,"OR1-35"
127623,"OR2B11"
127665,"ZNF648"
127670,"EDDM9"
127670,"HEL-S-45e"
127670,"TMEM45C"
127670,"Epdd1"
127670,"TEDDM1"
127670,"HE9"
127671,"TEDDM2P"
127687,"C1orf122"
127687,"ALAESM"
1277,"OI2"
1277,"OI4"
1277,"EDSARTH1"
1277,"OI1"
1277,"OI3"
1277,"EDSC"
1277,"CAFYD"
1277,"COL1A1"
127700,"C1orf102"
127700,"NOR1"
127700,"OSCP1"
127703,"C1orf216"
127707,"KLHDC7A"
127731,"VWA5B1"
127733,"UBXN10"
127733,"UBXD3"
127739546,"KYAT1-SPOUT1"
127795,"C1orf87"
127795,"CREF"
1278,"COL1A2"
1278,"OI4"
1278,"EDSARTH2"
1278,"EDSCV"
127829,"ARL8A"
127829,"ARL10B"
127829,"GIE2"
127833,"SytII"
127833,"MYSPC"
127833,"SYT2"
127833,"CMS7"
127833,"CMS7A"
127833,"CMS7B"
127841,"LINC00628"
127845,"hGOT1b"
127845,"HMFN1187"
127845,"CGI-141"
127845,"GOLT1A"
127845,"YMR292W"
127882475,"IFNAR2-IL10RB"
127898555,"MPV17L-BMERB1"
127898561,"MIEF1-MP"
127898561,"MIURF"
127898561,"AltMIEF1"
127933,"KIS"
127933,"UHMK1"
127933,"P-CIP2"
127933,"KIST"
127943,"FCRLM2"
127943,"FcRY"
127943,"FCRLY"
127943,"FREB2"
127943,"FCRLB"
127943,"FREB-2"
128,"ADHX"
128,"HEL-S-60p"
128,"BMFS7"
128,"AMEDS"
128,"GSNOR"
128,"FDH"
128,"FALDH"
128,"ADH-3"
128,"ADH5"
128,"GSH-FDH"
1280,"COL11A3"
1280,"SEDC"
1280,"AOM"
1280,"STL1"
1280,"COL2A1"
1280,"ANFH"
128025,"WDR64"
128061,"C1orf131"
128077,"LIX1L"
1281,"COL3A1"
1281,"PMGEDSV"
1281,"EDSVASC"
1281,"EDS4A"
128102,"HSD3BP4"
128153,"MSRG11"
128153,"FAP305"
128153,"MOT17"
128153,"MSRG-11"
128153,"SPATA17"
128153,"CFAP305"
128178,"ED3"
128178,"ECTD11B"
128178,"CR"
128178,"EDA3"
128178,"ECTD11A"
128178,"EDARADD"
